COUNTRY,CITY,ZONE,NW_AGO,ORDERS
CL,Quillota,Quillota,1,67.0
EC,Cuenca,Monay,1,126.0
MX,Orizaba,OZA Ciudad Mendoza,1,72.0
BR,Campinas,SP - CPS - Extremo Sul Divisa,1,66.0
BR,Recife,PE - REC - Estância/Jiquiá,1,56.0
EC,Cuenca,El Vecino,1,132.0
BR,Niteroi,Barreto,1,91.0
BR,Brasilia,DF - BSB - Lago Norte,1,57.0
EC,Manta,Centro de Manta,1,76.0
PE,Cajamarca,Baños del Inca,1,77.0
PE,Lima,Pachacutec,1,59.0
BR,Recife,PE - JbG - Prazeres,1,108.0
MX,Tlaxcala,TLX Santa Cruz Tetela,1,64.0
EC,Quito,Forestal,1,72.0
BR,São Jose Do Rio Preto,SP - SJR - São José do Rio Preto,1,71.0
AR,San Fernando,Catamarca,1,51.0
PE,Chimbote,Bolivar,1,62.0
BR,Grande São Paulo,SP - GRU - Jardim Pres. Dutra,1,36.0
EC,Guayaquil,Buijo,1,115.0
BR,Other,ce_for_centro/fatima/parquelandia,1,0.0
BR,Natal,RN - NAT - Zona Norte,1,54.0
BR,Jundiai,SP - JUN - Jundiaí,1,32.0
BR,Other,RS - POA - Passo da Areia,1,0.0
BR,Belo Horizonte,MG - BHZ - Condominios Nova Lima,1,64.0
BR,Porto Alegre,RS - POA - Sul,1,44.0
BR,Fortaleza,ce_for_l_redonda/sabiaguaba,1,48.0
CL,Santiago De Chile,autopista_central,1,65.0
EC,Guayaquil,Duran,1,62.0
CR,San Jose,Escazú,1,53.0
MX,Cadereyta De Jimenez,CAD EL MILAGRO,1,44.0
CO,Sogamoso,Sogamoso Norte,1,52.0
PE,Chimbote,Bellamar,1,36.0
BR,Salvador,BA - SSA - Rio Vermelho / Horto Florestal,1,42.0
PE,Chimbote,Florida,1,42.0
EC,Machala,La cuatro mil,1,67.0
CO,Bogota,Other,1,36.0
PE,Lima,Ate Norte,1,54.0
PE,Piura,Castilla,1,48.0
EC,Quito,Pusuqui,1,81.0
BR,Santos,DOM Canto do Forte PRG,1,51.0
BR,Brasilia,DF - BSB - Lago Sul,1,38.0
BR,Salvador,BA - SSA - Pituba,1,20.0
MX,Tecate,TCE Santa Anita,1,44.0
BR,Uberlandia,MG - UBE - Uberlândia,1,22.0
EC,Quito,Pisuli,1,55.0
MX,Tecate,TCE Los Maestros,1,57.0
EC,Ambato,Miraflores,1,40.0
MX,Tlaxcala,TLX Altiplano,1,51.0
PE,Mancora,Mancora_Pocitas,1,29.0
BR,Rio De Janeiro,Oswaldo Cruz,1,82.0
MX,Moroleon,URO_Centro,1,37.0
PE,Chimbote,Caceres aramayo,1,56.0
MX,Ciudad Valles,VALL EMILIANO ZAPATA,1,31.0
UY,Montevideo,Carrasco,1,46.0
CO,Bello,Popular,1,39.0
BR,Belo Horizonte,MG - BH - Contagem,1,18.0
AR,Lujan,LUJAN,1,22.0
CL,Temuco,U_Catolica,1,8.0
CO,San Gil,San Gil,1,21.0
BR,Rio De Janeiro,Rio das Pedras,1,39.0
BR,Other,ce_for_messejana/jangurussu,1,0.0
BR,Porto Alegre,RS - POA - Navegantes,1,34.0
EC,Santo Domingo,Centenario,1,54.0
MX,Ciudad Valles,VALL Sur,1,31.0
BR,Fortaleza,ce_for_messejana/jangurussu,1,33.0
MX,Comitan De Dominguez,CMD Centro,1,19.0
CO,Facatativa,Facatativa,1,33.0
BR,Porto Alegre,RS - POA - Leste,1,32.0
BR,Niteroi,Regiao_oceanica,1,50.0
BR,Campinas,SP - CPS - Swiss Park,1,25.0
BR,Recife,PE - REC - Jardim São Paulo,1,30.0
MX,Tlaxcala,TLX San Diego Metepec,1,29.0
PE,Lima,Villa Club,1,49.0
EC,Machala,Raito de luz,1,19.0
EC,Santo Domingo,Bomboli,1,18.0
EC,Quito,Caupicho,1,34.0
BR,Porto Alegre,RS - POA - Sarandi,1,35.0
EC,Ambato,Centro de Ambato,1,33.0
BR,Londrina,PR - LND - Londrina,1,32.0
MX,Cadereyta De Jimenez,CAD DOCE DE OCTUBRE,1,20.0
MX,Tuxpam,TUX_Santiago_de_La_Peña,1,23.0
BR,Campinas,SP - VCP - Jardim Santa Cruz,1,26.0
BR,Other,ce_for_e_queiroz/cambeba/cid_dos_fun,1,0.0
BR,Rio De Janeiro,Campo Grande,1,29.0
AR,San Rafael,SAN_RAFAEL,1,25.0
MX,Tlaxcala,TLX San Pedro Muñoztla,1,18.0
EC,Ambato,Floresta,1,19.0
CL,Concepcion,Talcahuano,1,21.0
MX,Acuña,ACU Centro,1,8.0
CO,Other,Other,1,6.0
MX,Atlixco,ATL La Joya,1,9.0
BR,Jundiai,Varzea Paulista,1,8.0
AR,Buenos Aires,ESCOBAR,1,51.0
EC,Quito,San Martin de Porras,1,17.0
BR,Niteroi,Piratininga / Itaipu,1,31.0
AR,Santafe,SANTA_FE_UNIVERSIDAD,1,12.0
AR,Buenos Aires,MASCHWITZ,1,35.0
BR,Campinas,SP - CPS - Sousas,1,9.0
BR,Florianopolis,SC - FLN - Centro,1,14.0
BR,Niteroi,São Gonçalo,1,8.0
EC,Quito,Argelia Alta,1,19.0
CR,San Jose,Santa Barbara,1,8.0
EC,Quito,Mitad del Mundo,1,47.0
BR,Other,PB - JPA - João Pessoa,1,0.0
CL,Rancagua,Machali,1,13.0
BR,Campo Grande,Campo Grande Expansión,1,6.0
PE,Mancora,Vichayito,1,8.0
BR,Curitiba,PR - SJP - São José dos Pinhais,1,16.0
BR,Campinas,SP - CPS - Vila Boa Vista,1,20.0
BR,Rio De Janeiro,Nova iguaçu,1,15.0
MX,Ciudad Guzman,CDG La Hacienda,1,13.0
CR,Cartago,Cartago_Oriental,1,11.0
BR,Salvador,BA - SSA - Imbui Piatã,1,15.0
MX,Ciudad Valles,VALL Valles Norte,1,16.0
EC,Machala,Las Palmeras,1,23.0
MX,Lazaro Cardenas,LCS Puerto,1,12.0
CR,San Jose,Santa Ana,1,10.0
BR,Balneario Camboriu,SC - BAL - Balneário,1,13.0
BR,Other,BA - SSA - Imbui Piatã,1,0.0
MX,Comitan De Dominguez,CMD Las Flores,1,4.0
BR,Other,DF - BSB - Águas Claras,1,0.0
EC,Machala,Jambeli,1,8.0
BR,Jundiai,Fazenda Grande,1,4.0
CL,Santiago De Chile,Other,1,15.0
BR,Other,ce_for_passare/modubim,1,0.0
PE,Lima,Los Halcones,1,17.0
BR,Piracicaba,Piracicaba MP,1,4.0
MX,Ciudad Guzman,CDG Centro,1,12.0
BR,Other,RS - CAN - Canoas,1,0.0
EC,Guayaquil,Valle Alto,1,2.0
MX,Acuña,ACU Macroplaza,1,5.0
BR,Campinas,SP - VCP - Jardim Santa Lúcia,1,4.0
BR,Rio De Janeiro,Bangu,1,7.0
BR,Teresina,PI - THE - Teresina,1,2.0
BR,Campinas,Cidade Satélite,1,1.0
BR,Londrina,Leonor,1,7.0
CL,Santiago De Chile,Santiago_poniente,1,9.0
BR,Rio De Janeiro,Nilópolis / Mesquita,1,12.0
BR,Florianopolis,SC - FLN - São José,1,11.0
BR,Florianopolis,SC - FLN - Trindade,1,14.0
BR,Salvador,BA - LDF - Lauro de Freitas,1,5.0
BR,Florianopolis,SC - FLN - Continente,1,8.0
MX,Ocotlan,OCN Centro,1,2.0
BR,Florianopolis,SC - FLN - Ilha Sul,1,0.0
BR,Aracaju,Other,1,3.0
EC,Manta,Jesus de Nazaret,1,9.0
PE,Lima,Plaza de Acho Red,1,7.0
BR,Other,SP - JUN - Jundiaí,1,0.0
CO,Pasto,OBONUCO,1,6.0
UY,Other,Other,1,0.0
MX,Rio Verde,RVE Rio Verde Centro,1,3.0
BR,Piracicaba,Piracicaba,1,2.0
BR,Fortaleza,ce_for_passare/modubim,1,3.0
MX,Teziutlan,TEZ_San Diego,1,3.0
MX,Ciudad Mante,CiudadManteOps1,1,7.0
BR,Santos,Vilao Sao Jorge,1,2.0
BR,Guaruja,Guarujá MP,1,2.0
BR,Paulinia,DOM JARDIM AMERICA PAU,1,2.0
MX,Coatzacoalcos,CTZ Allende,1,3.0
CO,Pitalito,Pitalito,1,8.0
BR,Bauru,FS Parque Jardim Europa/Vila Riachuelo - BAU,1,2.0
BR,Hortolândia,DOM PARQUE HORTOLANDIA HOR,1,12.0
BR,Florianopolis,SC - FLN - Ilha Norte,1,6.0
MX,Tulancingo,TGO Cuautepec,1,2.0
BR,Taubate,Taubaté MP,1,2.0
CO,Barranquilla,Malambo,1,0.0
BR,Campina Grande,Campina Grande FS,1,0.0
BR,Florianopolis,SC - FLN - Coqueiros,1,7.0
CL,Santiago De Chile,Farellones,1,0.0
BR,Indaiatuba,Parque Boa EsperanÃƒÂ§a - IND,1,2.0
MX,Lagos De Moreno,LDM Centro,1,0.0
CR,San Jose,Urbanizacion La Paz,1,0.0
BR,Foz Do Iguaçu,PR - FOZ - Vila Militar,1,4.0
MX,Tula De Allende,TDA Santa María Ilucan,1,3.0
BR,Campinas,SP - VCP - Jardim Itatinga,1,4.0
BR,Limeira,FS PARQUE REAL LIM,1,0.0
EC,Cuenca,Chaullabamba,1,0.0
CO,Pasto,Pasto Pucalpa,1,1.0
BR,Indaiatuba,Centro - IND,1,4.0
BR,Americana,DOM JARDIM GIRASSOL AME,1,1.0
CR,Alajuela,ALJ Alajuela Centro-desamparados,1,11.0
BR,Macae,MP Centro/Imbetiba MEA,1,0.0
BR,Mogi Guaçu,Mogi Guaçu MP,1,0.0
BR,Rio De Janeiro,Caxias,1,6.0
BR,Foz Do Iguaçu,PR - FOZ - Centro,1,0.0
MX,Teziutlan,TEZ_Centro,1,3.0
CO,Santa Marta,ZAZUE ESTE,1,3.0
BR,Aracaju,Eduardo Gomes,1,1.0
BR,Joinville,MP Atiradores JOI,1,1.0
BR,Blumenau,FS Petrópolis/Centro/Jardim Blumenau BNU,1,0.0
MX,La Piedad,LPD Centro,1,6.0
BR,Aracaju,Japãozinho,1,2.0
UY,Montevideo,Barra MVD3,1,12.0
BR,Campinas,Jardim Ouro Verde,1,3.0
BR,Foz Do Iguaçu,PR - FOZ - Jardim Jupira,1,1.0
BR,Mogi Das Cruzes,Centro - MOG,1,1.0
BR,Vitoria,Vitoria FS,1,2.0
BR,Cabo Frio,DOM PARQUE CENTRAL CAF,1,0.0
BR,Santos,Jardim Bechara,1,0.0
BR,Maringa,MP Tropical/Vila Vardelina/Jardim Imperial 1 y 2/ Parque Res. Cidade Nova MGF,1,0.0
BR,Campinas,Jardim Nova America,1,1.0
BR,Indaiatuba,Expansao Vila Costa e Silva - IND,1,1.0
BR,Manaus,Manaus FS,1,1.0
BR,Blumenau,MP Velha/Asilo BNU,1,0.0
BR,Joinville,Joinville - BAO VISTA,1,0.0
CL,Arica,Arica,1,0.0
BR,Campina Grande,Campina Grande MP,1,0.0
MX,Lazaro Cardenas,LCS Playa Erendira,1,0.0
BR,Uberaba,Uberaba 2,1,0.0
BR,Itapema,PPR Itapema EMA,1,0.0
BR,Novo Hamburgo,MP Operário/Guarani/Vila Nova NHA,1,0.0
BR,Vitoria,Vitoria MP,1,0.0
CR,Cartago,Paraiso MZ,1,0.0
BR,Limeira,MP JARDIM SANTO ANDRÉ LIM,1,0.0
CR,Cartago,Quircot,1,0.0
BR,Londrina,Cinco Conjuntos,1,0.0
AR,Other,Other,1,4.0
BR,Blumenau,FS Vila Nova/Boa Vista/VIctor Konder BNU,1,3.0
BR,Valinhos,SP - VCP - Valinhos,1,1.0
BR,Rio De Janeiro,Belford Roxo,1,2.0
CR,Alajuela,ALJ Ciruelas,1,0.0
BR,Maringa,MP Jardim Aclimação/Vila Bosque/Vila Marumby/Chácara Paulista MGF,1,0.0
BR,Bauru,FS Vila Bonfim/Vila Universitária/Higienópolis - BAU,1,4.0
BR,Araraquara,SP - ARA - Jardim universal,1,1.0
BR,São Carlos,USP - QSC,1,0.0
MX,Tlaxcala,TXL San José,1,1.0
BR,Bauru,MP Jardim Marambá/Vila Monlevade - BAU,1,0.0
BR,Cuiaba,Cristo Rei,1,0.0
EC,Other,Other,1,1.0
BR,Sertãozinho,Sertãozinho MP,1,0.0
BR,Itanhaem,Itanhaem,1,0.0
BR,Maringa,FS Jardim Universitário/Zona 7/Jardim Ipiranga MGF,1,1.0
BR,Passo Fundo,Passo Fundo Microzona,1,0.0
BR,Campos Dos Goytacazes,MP Parque João Seixas GOY,1,0.0
BR,Foz Do Iguaçu,PR - Foz - Jardim do Horto,1,0.0
BR,Anapolis,MP Vila Santa Maria de Nazareth APS,1,0.0
BR,Cuiaba,MP Jardim Cuiabá/Goiabeira/Santa Rosa - CGB,1,0.0
MX,Santo Domingo Tehuantepec,THC Centro,1,1.0
BR,Bauru,FS Vila Regina - BAU,1,0.0
BR,Cuiaba,Morro da Serra,1,0.0
BR,Anapolis,MP Vila Brasil/Vila Santa Maria APS,1,0.0
BR,Volta Redonda,MP Jardim Amalia VRD,1,1.0
BR,Valparaiso De Goias,DOM CIDADE JARDINS VAL,1,0.0
BR,Cuiaba,MP Poção/Areão/Jardim Guanabara - CGB,1,0.0
BR,Other,SP - BAR - Barueri,1,0.0
BR,São Luis,SAO FRANCISCO,1,0.0
BR,Volta Redonda,MP Tangirinal/ Conforto VRD,1,0.0
BR,Franca,MP Vila Santa Maria FRC,1,0.0
BR,Franca,FS Vila Aparecida FRC,1,0.0
BR,Ourinhos,MP VILA NOVA SÁ OUR 1,1,0.0
CO,Apartado,Apartado,1,1.0
MX,Rio Verde,RVE Rio Verde El Refugio,1,0.0
BR,Blumenau,MP Escola Agrícola/Itoupava Seca/Salto Norte BNU,1,0.0
BR,Franca,MP Vila Imperador FRC,1,0.0
MX,Heroica Cardenas,HCR Centro,1,0.0
BR,Limeira,FS VILA ESTEVE LIM,1,0.0
BR,Araçatuba,BRZ Araçatuba ATU,1,0.0
MX,Tecoman,TCM Centro,1,1.0
CO,Bogota,Calera_arboreto,1,1.0
BR,Vitoria,MP JARDIM LIMOEIRO SER,1,0.0
BR,Vitoria,MP PLANALTO DE CARAPINA SER,1,0.0
MX,Navolato,NVT Novolato,1,0.0
BR,Vinhedo,SP - VCP - Valinhos,1,0.0
BR,Other,SP - SP - Cantareira,1,0.0
CR,Alajuela,ALJ Tambor,1,0.0
BR,Vila Velha,Vila Velha MP,1,0.0
PE,Huanuco,Amarilis,1,0.0
PE,Huacho,Huacho,1,0.0
BR,Caruaru,MP Kennedy/Caiuca/Maria Auxiliadora - CAU,1,0.0
BR,Other,Vila Velha MP,1,0.0
BR,São Carlos,Jd Parque Sisi - QSC,1,0.0
BR,Mogi Das Cruzes,Expansao Yotsu - MOG,1,0.0
CR,Alajuela,ALJ_Urbanizacion_La_Paz,1,0.0
BR,Cuiaba,Várzea Grande,1,0.0
EC,Guayaquil,La Rioja,1,0.0
BR,São Luis,SANTA ROSA,1,0.0
MX,Other,Mid_Sur_Aeropuerto,1,0.0
BR,Joinville,MP Glória JOI,1,0.0
BR,Indaiatuba,Residencial Duas Marias - IND,1,0.0
BR,Amparo,Amparo,1,0.0
PE,Abancay,Las Americas,1,0.0
MX,Papantla,PTL Papantla de Olarte,1,0.0
BR,Vitoria Da Conquista,DOM BNH VIT,1,0.0
BR,Marilia,FS Jardim Tangara/Banzato - MII,1,0.0
BR,Other,SP - DIA - Diadema 2,1,0.0
BR,Nova Friburgo,DOM SUIÇO NFB,1,0.0
BR,Rio Das Ostras,DOM BOCA DA BARRA ROS,1,1.0
MX,Cuauhtemoc,CMO Los Pinos,1,0.0
BR,Indaiatuba,Expansao Jardim Regina - IND,1,0.0
CL,Puerto Varas,Puerto Varas,1,0.0
CO,Pereira,San Felipe,1,1.0
BR,Other,SP - GRU - Jardim Nova Cidade,1,0.0
MX,Rio Bravo,RIB Rio Bravo SUR,1,0.0
AR,Neuquen,Other,1,0.0
BR,Cuiaba,Passagem da Conceição,1,0.0
BR,Petropolis,DOM DUCHAS PET,1,0.0
UY,Montevideo,LAGOMAR,1,0.0
BR,Foz Do Iguaçu,PR - Foz - Bairro Três Fonteiras,1,0.0
MX,Lagos De Moreno,LDM Torrecillas,1,1.0
BR,Other,Vitoria FS,1,0.0
BR,Joinville,MP Bom Retiro JOI,1,0.0
BR,Other,SP - SBC - Campestre / Jardim,1,0.0
BR,São Luis,JARDIM EL DORADO,1,0.0
CL,Los Andes,Los Andes,1,0.0
BR,Aracaju,Barra dos Coqueiros,1,0.0
MX,Chihuahua,Other,1,0.0
BR,Sumare,DOM VILA SANTANA SUM,1,0.0
CR,Cartago,San Isidro MZ,1,0.0
CO,El Retiro,Retiro,1,5.0
BR,Franca,MP Parque Vicente Leporace 1 FRC,1,0.0
BR,Patos De Minas,Patos de Minas,1,0.0
BR,Bertioga,Bertioga MP,1,0.0
BR,Americana,DOM JARDIM MOLLON STA,1,0.0
BR,Limeira,MP VILA ANITA LIM,1,1.0
BR,Other,SP - SP - Santo Amaro/Jabaquara,1,0.0
BR,Other,DF - BSB - Gama,1,0.0
BR,Joinville,MP América/Saguaçu JOI,1,0.0
BR,Maringa,MP Jardim Alvorada/Jardim Pinheiros/Jardim Oasis/Jardim Dourados/Jardim Tupinamba/Vila Morangueira MGF,1,0.0
BR,Maringa,Maringá - RES. ICARO,1,0.0
BR,Other,SP - GRU - Centro,1,0.0
BR,Other,SP - SP - Brasilandia,1,0.0
BR,Brasilia,DF - BSB - Sobradinho,1,0.0
BR,São Luis,TURU,1,0.0
BR,Cuiaba,FS Santa Helena/Araes/Duque de Caxias/Centro Norte/Morada do Sol/Quilombo/Santa Maria - CGB,1,4.0
BR,Caxias Do Sul,MP Mal. Floriano CXJ,1,0.0
CL,Santiago De Chile,Santiago_sur,1,0.0
MX,Cuauhtemoc,CMO Zona Centro,1,0.0
BR,Araraquara,SP -  ARA - Vila de Aracoara,1,0.0
CR,Alajuela,ALJ_Pavas_Ote,1,0.0
BR,Teresopolis,DOM AGRIÕES TRE,1,0.0
PE,Chincha,GROCIO PRADO,1,0.0
BR,Rio De Janeiro,DOM POSTO MARICA MAC,1,0.0
CR,Alajuela,ALJ Alajuela Centro,1,0.0
BR,Foz Do Iguaçu,PR-  FOZ - Jardim Eldorado,1,1.0
BR,Bauru,MP Jardim Niceia/Jardim Colonial/Jardim Sambura - BAU,1,1.0
BR,Maringa,FS Zona 01/Zona 02/Zona 03/Zona 04 MGF,1,2.0
BR,Poços De Caldas,MG -PDC - Centro,1,0.0
BR,Novo Hamburgo,MP Ideal/Ouro Branco/Pátria Amada NHA,1,0.0
BR,Mogi Das Cruzes,Vila Natal - MOG,1,0.0
BR,Indaiatuba,Jardim Itamaraca - IND,1,0.0
CR,Alajuela,ALJ_Pavas_Pte,1,0.0
BR,Poços De Caldas,Country Club - Pocos de Caldas,1,0.0
BR,Itabuna,PH Itabuna ITA,1,0.0
BR,Mogi Das Cruzes,Mogi Das Cruzes,1,0.0
CL,Buin,Buin centro,1,0.0
BR,Itajai,BRZ Itajaí ITJ,1,0.0
BR,Other,SP - SP - Vila Medeiros/Vila Maria,1,0.0
CR,Cartago,Quebradilla MZ,1,0.0
BR,Limeira,MP CHÁRACA BOA VISTA GRAMINHA  LIM,1,0.0
BR,Limeira,MP VILA CASTELAR LIM,1,0.0
BR,Ourinhos,MP JARDIM BRILHANTE OUR,1,0.0
BR,São Carlos,Vila Nery - QSC,1,0.0
BR,Ourinhos,MP JARDIM ESTORIL OUR,1,0.0
BR,Porto Velho,MP Pedrinhas/Jardim América PVH,1,0.0
MX,Valle De Santiago,VDS Valle de Santiago,1,0.0
MX,Ciudad Juarez,Other,1,0.0
BR,Grande São Paulo,Itaquaquecetuba,1,0.0
BR,Campos Dos Goytacazes,MP Parque São Lino GOY,1,0.0
BR,Caxias Do Sul,FS Rio Branco/São Leopoldo/Floresta/Medianeira/São Pelegrino CXJ,1,0.0
BR,Foz Do Iguaçu,PR - FOZ - Bairro Portal,1,0.0
MX,Heroica Cardenas,HCR Norte,1,0.0
BR,Other,SP - OSC - Baronesa/Jardim Elvira,1,0.0
BR,Mogi Das Cruzes,Expansao Centro Sul - MOG,1,1.0
BR,Presidente Prudente,BRZ Presidente Prudente PDT,1,0.0
BR,Cuiaba,Jardim Imperial,1,0.0
BR,Vitoria,Jardim Camburi,1,1.0
BR,Anapolis,MP Vila Goiás/Vila Industrial APS,1,0.0
BR,Other,SP - GRU - Aeroporto,1,0.0
BR,Resende,DOM BARBOSA LIMA RES,1,0.0
BR,Other,Vitoria MP,1,0.0
BR,Foz Do Iguaçu,PR - FOZ - Jardim Niteroi,1,0.0
BR,Macae,MP Granja dos Cavaleiros MEA,1,0.0
MX,Lagos De Moreno,LDM Granadillas,1,0.0
BR,São Luis,MP Vinhais/Jardim Bela Vista SLZ,1,0.0
BR,Foz Do Iguaçu,PR - FOZ - Bairro Morumbi,1,0.0
BR,Franca,MP Vila Santa Cruz FRC,1,0.0
BR,Uberaba,Uberaba 1,1,0.0
BR,São Luis,MP Jardim Renascença SLZ,1,0.0
BR,Marilia,FS Alto Cafezal/Montolar/Santa Olivia - MII,1,0.0
BR,São Luis,ALTO DO PINHO,1,0.0
BR,Montes Claros,MP SANTA RITA MON,1,0.0
BR,Jaragua Do Sul,DOM VILA BAEPENDI JAR,1,0.0
BR,Limeira,FS JARDIM MARIA FLORA LIM,1,1.0
PE,Other,Asia,1,0.0
PE,Talara,TALARA,1,0.0
BR,Chapeco,Chapeco,1,0.0
BR,Other,SP - SP - Granja Viana,1,0.0
BR,Joinville,Joinville - NOVA BRASILIA,1,0.0
BR,Campos Dos Goytacazes,RJ -  CDG - Parque Lulio Negrão,1,0.0
BR,Belo Horizonte,MG - BHZ - Sul,1,0.0
BR,Joinville,Joinville - FATIMA,1,1.0
MX,Rio Verde,RVE Rio Verde El Manantial,1,0.0
CO,Cali,TERRON COLORADO,1,1.0
BR,Cascavel,PH Cascavel CAC,1,0.0
BR,Other,Praia da Costa - Vila Velha,1,0.0
BR,Cuiaba,FS Lixeira/Baú/Jardim Leblon/Bosque da Saúde/Canjica/Terra nova/Dom bosco/Campo Verde - CGB,1,0.0
BR,Aracaju,Soledade,1,0.0
BR,Volta Redonda,MP Santo Agostinho VRD,1,0.0
BR,Araraquara,SP - ARA - Jardim Tangara,1,0.0
MX,Hidalgo De Parral,HDP Centro,1,0.0
PE,Pucallpa,Calleria,1,0.0
BR,Caruaru,FS Universitario - CAU,1,0.0
BR,Florianopolis,SC - FLN - Santo Antonio de Lisboa,1,3.0
BR,Other,SP - GRU - Jardim Pres. Dutra,1,0.0
MX,Rio Bravo,RIB Rio Bravo NTE,1,0.0
BR,Franca,FS Vila FLores FRC,1,0.0
BR,Maringa,Maringá - JARDIM AURORA,1,0.0
BR,Vitoria,MP CARAPINA GRANDE SER,1,0.0
MX,Cancun,cunZona hotelera,1,0.0
BR,Joinville,MP Bom Retiro JOI 2,1,1.0
BR,Porto Velho,MP Embratel PVH,1,0.0
BR,Montes Claros,MP CIDADE SANTA MARIA MON 1,1,0.0
BR,Caxias Do Sul,FS Cristo Redentor/Nossa sra. de lourdes/Centro CXJ,1,0.0
CO,Ipiales,Ipiales,1,1.0
CL,Curico,Curicó,1,0.0
MX,Penjamo,PMO Centro,1,0.0
BR,São Luis,MP Quintas do Calhau/ Parque Athenas SLZ,1,0.0
CR,Alajuela,ALJ_San_Jose,1,2.0
CL,Melipilla,Melipilla centro,1,0.0
BR,Leme,Leme,1,0.0
BR,Campos Dos Goytacazes,MP Jardim Carioca GOY,1,0.0
BR,Porto Seguro,DOM PORTO SEGURO PRS,1,0.0
CO,La Ceja,La Ceja,1,5.0
BR,Bauru,FS Jardim Estoril/Centro - BAU,1,0.0
BR,Other,SP - SP - Vila Matilde/Penha,1,0.0
BR,Novo Hamburgo,Novo Hamburgo MP,1,0.0
BR,Montes Claros,MP MELO MON,1,0.0
BR,Cuiaba,MP Grande Terceiro/Barbado/Jardim California/Jardim Petrópolis/Boa esperança - CGB,1,0.0
BR,Macae,MP Riviera Fluminense/Praia Campista MEA,1,0.0
BR,Maringa,MP Vila Santa Izabel/Jardim Los Angeles/Jardim Maravilha MGF,1,0.0
MX,Monterrey,Santiago,1,0.0
CL,Valdivia,Valdivia,1,0.0
CO,Armenia,El Eden,1,22.0
BR,Barreiras,DOM SANDRA REGINA BAE,1,0.0
BR,Cuiaba,Petrópolis,1,0.0
MX,Guadalajara Eventos,Astro Arenas,1,0.0
BR,Other,SP - GRU - Jardim Matarazzo,1,0.0
BR,Other,SP - SP - Parque do Carmo,1,0.0
BR,Novo Hamburgo,MP Ricão/Petrópolis/Primavera NHA,1,1.0
BR,Itu,Itu,1,0.0
BR,Aracaju,Marcelo Deda,1,2.0
BR,Manaus,Manaus MP,1,1.0
BR,Cuiaba,MP UFMT/Jardim das Américas/Jardim Leblon/Pedregal/Jardim Renascer/Jardim Itália - CGB,1,0.0
BR,Vitoria,MP PARQUE RES. LARANJEIRAS 2 SER,1,0.0
BR,Volta Redonda,MP Nossa SRA. das Gracas VRD,1,0.0
BR,Campos Dos Goytacazes,MP Vila da Rainha GOY,1,0.0
MX,Nacajuca,NCA Jalpa,1,0.0
BR,Anapolis,MP Jardim Bela Vista/Vila Góis APS,1,0.0
BR,Foz Do Iguaçu,PR- FOZ - Vila A,1,0.0
EC,Quito,Aeropuerto,1,0.0
BR,São Carlos,Parque Primavera - QSC,1,0.0
CL,Buin,Linderos,1,2.0
BR,Maringa,PARQUE DAS GREVILEAS,1,0.0
BR,Atibaia,DOM VILA JUNQUEIRA ATI,1,0.0
BR,Santos,Sitio Do Campo,1,3.0
BR,Other,SP - BAR - Alphaville,1,0.0
BR,Betim,Betim MP,1,0.0
BR,Foz Do Iguaçu,PR - FOZ - Jardim Itamarati,1,0.0
BR,Grande São Paulo,SP - SP - Cantareira,1,0.0
BR,Limeira,MP VILA LIMEIRANEA LIM,1,0.0
BR,São Luis,MP Ponta do Farol/ Calhau SLZ,1,0.0
BR,Maringa,Maringá - VILLA EMILIA,1,0.0
PE,Tarapoto,Barrio Comercio,1,0.0
CO,Bogota,Chapinero,0,274376.0
CO,Bogota,Usaquén,0,236876.0
PE,Lima,Miraflores,0,124757.0
CO,Medellin,Poblado_guayabal,0,117824.0
PE,Lima,San isidro,0,114141.0
CO,Medellin,Laureles_belén,0,104650.0
CO,Bogota,Colina,0,98581.0
AR,Buenos Aires,Microcentro,0,97709.0
MX,Ciudad De Mexico,Del Valle-Narvarte,0,89345.0
MX,Ciudad De Mexico,Roma-Polanco,0,85190.0
AR,Buenos Aires,CABALLITO,0,77294.0
AR,Buenos Aires,Palermo,0,75821.0
CO,Barranquilla,Riomar,0,69760.0
PE,Lima,San Borja,0,67535.0
MX,Guadalajara,La estancia,0,61356.0
AR,Buenos Aires,Belgrano,0,57022.0
CO,Cali,Cali Centro oeste,0,54059.0
MX,Ciudad De Mexico,Coyoacan-Pedregal,0,54076.0
CO,Medellin,Envigado,0,49211.0
CO,Bogota,Engativa,0,45118.0
MX,Guadalajara,Zapopan,0,46171.0
BR,Grande São Paulo,Jardins/Pinheiros,0,39252.0
BR,Grande São Paulo,SP - SP - Itaim Bibi,0,39009.0
CO,Bogota,Salitre,0,42001.0
CO,Barranquilla,Miramar y Alamedas,0,40180.0
PE,Lima,Monterrico,0,42076.0
AR,Buenos Aires,Urquiza - Saavedra,0,37586.0
CO,Bogota,Suba,0,36153.0
MX,Ciudad De Mexico,CDMX_coapa_iztapalapa,0,38505.0
CO,Cali,Ingenio Limonar,0,38128.0
PE,Lima,San Miguel,0,37478.0
CO,Medellin,Caribe_centro,0,34286.0
BR,Grande São Paulo,Barra_funda/Lapa,0,28746.0
CO,Medellin,Sabaneta,0,31751.0
CO,Bogota,Fontibon,0,31225.0
MX,Monterrey,San Pedro,0,31908.0
CL,Santiago De Chile,las_condes_vitacura,0,28605.0
